Country Name,Country Code,Year,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population)_scaled,Population growth (annual %)_scaled,People using safely managed sanitation services (% of population)_scaled,Access to electricity (% of population)_scaled,People using at least basic drinking water services (% of population)_scaled,Population living in slums (% of urban population)_scaled,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)_scaled",GDP growth (annual %)_scaled,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)_scaled,"Population, total_scaled","Life expectancy at birth, total (years)_scaled",GDP per capita (current US$)_scaled
New Zealand,NZL,2001,,0.36137385589482873,0.810221764096247,1.0,0.999999993516169,,0.6474148763370007,0.3969605478605552,1.1003442337725495,-0.22254787547778782,0.8871900474905852,0.5752311809863487
San Marino,SMR,2017,,0.40900015568655507,0.901925,1.0,1.0,,,0.3752883165154698,,-0.2520056480623463,1.5971835689473661,1.3211246921323865
Jordan,JOR,2010,0.001053740779768177,0.4086197596431901,0.7943616156154041,1.0,0.9851859667565728,,0.25144809831744763,0.38942541894909055,0.07516187863137133,-0.19638404652957536,0.33018258770949466,-0.2572021888386576
Algeria,DZA,2007,,0.3940382243659423,0.611104179722954,0.9868951612903226,0.8968149826279281,,0.30785497563517106,0.39482274351958696,0.17247476474267606,0.009557294522923494,0.278869958171216,-0.18517682959790752
El Salvador,SLV,2013,0.07481559536354056,0.35582477655580363,,0.9495967741935484,0.9144831081385527,,0.5736154954181861,0.38851884684260535,-0.5750899440418413,-0.2052535533214218,0.03755269153997187,-0.280778913794927
Eritrea,ERI,2004,,0.4675826049094015,,0.3286290322580645,0.3620505277248726,0.7249738091478415,0.8675564681724846,0.3834923743737803,-1.0971991054964176,-0.23236706408412505,-1.2324064457244945,-1.6239496063559635
Australia,AUS,2008,0.0073761854583772385,0.40416739056000783,0.943827341081364,1.0,0.998063830095943,0.0010520426460014765,0.6508474056820617,0.3981654013721963,1.845685274775359,-0.08953867006489266,1.1946606738948489,1.3812327146994732
Kosovo,XKX,2018,0.21812434141201262,0.3537774960599433,,,,,,0.39693057083688,,-0.23850262492022456,0.707916357259579,-0.15314250671263485
Belgium,BEL,2006,0.002107481559536354,0.3634996448383314,0.725572080473287,1.0,0.9999999794323244,0.0,0.459989579821631,0.39105806841406254,1.2996733078577636,-0.1714885940253399,0.9654452069183771,1.2231995709591605
Equatorial Guinea,GNQ,2019,,0.4425115678542366,,0.6633064516129031,,,0.5824266756566243,0.33583023757305663,0.04853843340454595,-0.23947449191208994,-0.9782325779007343,0.12458716627387662
Turkiye,TUR,2003,0.10537407797681769,0.37866696585630505,0.441434080848472,0.997983870967742,0.9270603763973426,,0.38677250298813937,0.41312994422350763,0.2224891777036869,0.26718957045741454,0.228808856182651,-0.11759812934967082
Bulgaria,BGR,2013,0.03477344573234984,0.28253188974568166,0.6359511354364841,0.9526209677419354,0.9917420704220683,,0.47267767936498195,0.3697820282686483,0.7535004272144052,-0.19743348123342808,0.4512366593307356,0.21057486154163313
Faroe Islands,FRO,2023,,0.3721330583394662,,1.0,,,,0.3906230550889302,-1.317316228964903,-0.251847786396347,1.3936285792485181,1.6134856357416556
Tunisia,TUN,2019,,0.3715883389797226,0.79716714715059,1.0,0.9531970291436032,,0.40744429801710125,0.38442801846514324,-0.004580696786579134,-0.161325508366755,0.5352055553990287,-0.290267274582621
Albania,ALB,2017,0.014752370916754477,0.3407652534207372,0.460648643883438,0.998991935483871,0.9274708458848777,,0.5358117012473566,0.39608191703802065,-0.23497919733978936,-0.23025979386883244,0.9107775955450608,-0.12085365349823989
Lao PDR,LAO,2004,,0.38765124717139454,0.314316103089111,0.53125,0.45311542972817703,0.47592405414352507,0.5905176376842686,0.41721653637719475,-1.1473428515289341,-0.20798908447969433,-1.2304722667840278,-1.650412559997467
Mauritius,MUS,2019,,0.3445225635937615,,1.0,0.9995351408093267,,0.5616935854607863,0.39338801130417483,0.20809164616523526,-0.24256978746383212,0.3801132644323488,0.45089172205769057
Afghanistan,AFG,2002,,0.5024255307395962,,0.13407258064516128,0.1351804145488169,,0.35883723068436046,0.5701128367075607,-1.3116681286183458,-0.08855141818474783,-1.6690757853429345,-2.1712908309552037
"Congo, Rep.",COG,2003,,0.42810446407712,,0.3155241935483871,0.488934453963848,,0.6898158080235373,0.37910344410764474,-0.5983778835514743,-0.22587716070667227,-1.5659954253392072,-1.0762161201517204
Armenia,ARM,2008,0.02107481559536354,0.32372044038547093,0.13367295954539699,0.9919354838709677,0.9699509612459047,0.10860957635344785,0.570857212908762,0.4209444032614532,-0.24598922137511597,-0.22862371936077475,0.24782874493151824,-0.2472218810993731
"Congo, Rep.",COG,2011,0.4130663856691254,0.44188039716248306,,0.4032258064516129,0.5935961702892063,,0.6844218333384411,0.3886767250396253,-0.5893147497658772,-0.2169634903256234,-0.9794841054504478,-0.31448565013075
"Gambia, The",GMB,2023,,0.4131618304056444,,0.6663306451612904,,,0.3747892978638634,0.40649162537604416,-1.1412470215120007,-0.2316046276172306,-0.5728514270251474,-1.1616290906423345
Turkiye,TUR,2011,0.02107481559536354,0.387948815607584,0.572111000916086,1.0,0.9457401795962741,,0.4102638756934015,0.4505038836627144,0.4610504573106632,0.3161386257130488,0.4469159755282851,0.44518754079858
Viet Nam,VNM,2002,0.45626975763962063,0.3745379264156076,0.33575212353258205,0.8901209677419354,0.7822264172166584,0.4045137038073123,0.7872291519813661,0.41696305668211825,-0.6563868791339168,0.35097168987606225,0.2552047099584399,-1.5974908474803309
Guyana,GUY,2004,,0.34083873232735545,0.533447936900919,0.7661290322580645,0.8752181923419147,0.2536724303908469,0.5099451408256458,0.3842596400039527,-0.116180438410159,-0.24642609509759072,-0.7601254585550985,-1.0660610710885516
Puerto Rico (US),PRI,2017,,0.28244480014895407,0.325091608798098,1.0,0.9965617608173964,,0.2591099941769591,0.35367962821008925,0.22822727511572752,-0.22614454684861626,0.9301193849497322,1.0690699484371522
Myanmar,MMR,2009,,0.36035846213856965,0.610463231948669,0.5141129032258064,0.5278635077086209,,0.6518434521437984,0.4460350073866533,-1.199156131607305,0.12037629892422255,-0.8874399429305634,-1.261288194788996
Barbados,BRB,2014,,0.3509794364035307,,1.0,0.9811165745328789,,0.6627386680560237,0.3740794336777834,-0.04985804124013947,-0.2501330950326014,0.5724100561950759,0.7827074987297403
Hungary,HUN,2011,0.002107481559536354,0.3349756109684242,0.763195957776996,1.0,0.9996234304710929,,0.44673449998467607,0.38668865915588474,0.5850659673211599,-0.1759013613514521,0.4509591587653939,0.5900150533633021
Uzbekistan,UZB,2012,,0.38924418404540934,0.7396092903453361,0.996975806451613,0.9117586980119667,0.12860089149091877,0.5279199485120597,0.42233603390522056,0.40243531346990374,-0.02817751732404969,-0.055060347138873096,-0.5586956615521617
Kosovo,XKX,2015,0.02528977871443625,0.302360787156032,,,,,,0.4141818580784599,,-0.23857010706831744,0.5835600289107108,-0.2917449608731801
Uganda,UGA,2006,,0.43210544530986045,0.15164946885874,0.08266129032258066,0.193688559693467,0.7297616051325253,0.7801342364154586,0.4476486061667774,-1.2661726411658523,-0.03176068767046963,-1.6812497351446993,-1.7553635586366692
Cuba,CUB,2012,,0.3439767983789882,0.421554655684646,0.9828629032258064,0.9179634145479829,0.06360219001212755,0.48741916699868204,0.39423775780134823,-0.0006119946168631206,-0.16570515491546123,0.8268114744824218,0.09284849994630248
Tajikistan,TJK,2022,0.09378292939936776,0.40820205603536175,,1.0,0.7779069864221737,,0.2772840111557203,0.42850593867001757,-0.6706156266839808,-0.17428939417455605,0.07589494465394156,-1.0546352889471204
South Sudan,SSD,2011,,0.5073151006126648,,0.02016129032258064,0.276457889921855,,0.7728247877654846,0.3416148697955059,,-0.17347851330584185,-1.504215474476046,-0.8525610076666218
Angola,AGO,2021,,0.4397850090720872,,0.4778225806451613,0.47670340051513665,,0.816466946581262,0.3817564866658043,-0.7709297112196417,0.012184082319539314,-0.903027149686094,-0.6728546981044706
Israel,ISR,2021,0.0073761854583772385,0.39442645814766775,0.954971484657731,1.0,1.0,,0.6164454932728554,0.4380497874241457,0.7985966128224623,-0.1804986554411192,1.3203684299969578,1.413090552389545
Poland,POL,2008,0.003161222339304531,0.34396002944818854,0.91401511314289,0.997983870967742,0.9895931603502044,0.008516535705726238,0.47785712096601174,0.40364753857128294,1.050022258890213,0.039701743146427874,0.5289368176278441,0.5827294045745566
"Yemen, Rep.",YEM,2003,,0.43243519220180715,0.24626374611420102,0.5221774193548387,0.2940835745699933,,0.3058169113365411,0.3992730369599633,-0.6658478733160783,-0.08795208910235519,-0.7381668388192053,-1.465321010333137
Timor-Leste,TLS,2019,,0.40221245343832246,,0.9052419354838709,0.783369614908926,,0.6636121241840081,0.5344499823642254,-0.9221215909721578,-0.24230206437062665,-0.5004903796053126,-0.8049794894156219
Luxembourg,LUX,2023,0.001053740779768177,0.40465486212835317,,1.0,,,0.5889392871372091,0.3687448531631788,1.2541919078416108,-0.24716116959045706,1.4180486289990413,1.9956993812199344
American Samoa,ASM,2007,,0.32950947413443427,0.443874135600131,,0.9595169279220859,,,0.38624282213160477,-1.3558699712403577,-0.2518349669324446,0.16725645578307288,0.31736944093941893
Bhutan,BTN,2005,,0.395738182402298,0.421056297484518,0.594758064516129,0.8518989050464565,,0.7094609090073245,0.42118548877040574,-0.739408083241342,-0.24719612828383472,-0.5711447985482644,-0.921106481700645
Qatar,QAT,2018,,0.38475225836992005,0.964583144009617,1.0,0.99956205331309,0.0,0.9870360722057063,0.3820016293718534,2.723372822622979,-0.23250146168955285,1.3447163296004871,1.6069848576343537
Fiji,FJI,2000,,0.3763930722272289,0.429067063613928,0.7661290322580645,0.9362645816959183,0.022224150410436905,0.5475956970792852,0.36182697366495997,-0.28158644436343716,-0.2458250123370418,-0.5348504996065543,-0.6503512620782376
Benin,BEN,2018,0.3919915700737619,0.4286623770365441,0.025033269374011,0.3850806451612903,0.5874477114406669,0.6845912022783437,0.7909528333690885,0.41955070012528994,-0.8122474832096085,-0.1574332158698679,-1.2725691025471393,-0.9975476685196363
Honduras,HND,2017,0.20337197049525818,0.3995137514570501,0.511823490091562,0.8639112903225806,0.9232475293862368,,0.6323822366606391,0.4068037446001673,-0.6309056934585979,-0.1788388871329935,0.10354232597944571,-0.5304094592919806
Niger,NER,2012,,0.45769117139377025,0.0585822477442125,0.1370967741935484,0.31767179611359836,0.7052290727676858,0.8360507523981733,0.4460276897484217,-1.24119141087717,-0.11567100172814078,-1.468603826925089,-1.4892072863899155
Fiji,FJI,2018,,0.3383440461279403,0.48996535589367,0.9506048387096774,0.9427956418985857,0.09418286545156075,0.5250697232523215,0.3997195319960599,-0.179325580552949,-0.24524093029923072,-0.44712979589477275,0.05404390374308734
Turks and Caicos Islands,TCA,2020,,0.42785933117176667,0.33998966908674705,0.9939516129032258,0.9848811481352722,,,0.14105014991051193,-0.18970457278378078,-0.25192477210160996,0.751378495804196,0.8274084652495087
Syrian Arab Republic,SYR,2014,,0.14248840365201138,,0.9012096774193549,0.9160273265394618,0.2417636082217233,0.22181188513285732,0.302638444509145,-0.4531597283261723,-0.09700933901070696,-0.6147207123246742,-1.0496076844962192
"Yemen, Rep.",YEM,2010,,0.43849152455563123,0.203576848167174,0.6048387096774193,0.3916208830008991,0.5080316943377261,0.2548040087039136,0.426459558954931,-0.6251141128337251,-0.04738003276404443,-0.41777578609238725,-0.9956524049425926
Norway,NOR,2023,0.002107481559536354,0.377978471183379,,1.0,,,0.6454381072052467,0.3740087333626118,0.9888222534998689,-0.2099957211375552,1.3900210718990063,1.738670778798642
Antigua and Barbuda,ATG,2002,,0.3816032742940523,,1.0,,,,0.38057430516656865,-0.20386722973275823,-0.2516747695815646,0.4940189214902535,0.4648915299957343
Eritrea,ERI,2007,,0.3876687861611307,,0.3618951612903226,0.375867142577135,,0.8682307150081214,0.3833211169590428,-1.1689645700309998,-0.23125713131287176,-1.0122513722066002,-1.549344875989947
Czechia,CZE,2008,0.001053740779768177,0.36863787421989014,0.859924476313539,1.0,0.9980961149006533,0.0005009726885721316,0.5412056759324526,0.39147001522916497,1.3956548013473054,-0.17273956387346862,0.6918296494864278,0.8880494286572829
Romania,ROU,2004,0.05584826132771338,0.3263110032040578,0.480651754318356,0.9526209677419354,1.0,0.03657100626576561,0.42474485886787816,0.4451970789980745,0.5433065869233931,-0.08798755322262507,0.07577839441649634,-0.29636281939144854
Barbados,BRB,2022,,0.34538033327649786,,1.0,0.9817315340852917,,0.616230960188789,0.49609822641938567,0.03815751722323213,-0.2501026928392368,0.5439662482470274,0.8708725387273063
St. Lucia,LCA,2019,,0.3545329620992731,,1.0,0.9617242718750052,,0.7004198718931012,0.36869886757181547,-0.2741050924894892,-0.25090415438859626,0.15405852889517843,0.4721865210534275
North Macedonia,MKD,2015,0.0737618545837724,0.3354484582726256,0.12485588123197101,0.998991935483871,0.969326566049143,,0.4736890496184375,0.4000186519352613,0.3942153150872947,-0.23761932250424367,0.512841784837724,-0.03774003962859948
Luxembourg,LUX,2009,0.0,0.39956515112106694,0.924403002931904,1.0,1.0,,0.5266174262159428,0.3512480061596447,1.9613205689665965,-0.24845266548576092,1.108357998071997,1.8799732835795384
Ukraine,UKR,2019,0.002107481559536354,0.32667523063675885,0.71977340381134,1.0,0.9202089780106779,,0.5091636274479756,0.3955067451073245,0.4880570528858463,0.09201877942013326,0.34417694121993503,-0.2741827164086308
Tanzania,TZA,2019,,0.43371327607253585,0.2389127864254,0.37197580645161293,0.4658708581776068,,0.9298323577185936,0.4133828701733975,-1.08779513352825,0.20089564269821036,-0.5561264679516943,-1.0479836571250107
Armenia,ARM,2004,0.10853530031612224,0.3267716343885231,0.141885052115724,0.9909274193548386,0.9559340968579477,0.11840920330914505,0.5742437708786661,0.445691238800898,-0.5209929806557179,-0.22802792826662754,0.24255623418993358,-1.009532004084663
Turks and Caicos Islands,TCA,2003,,0.5051178412813635,,0.9536290322580645,,,,,-0.4792175868897726,-0.2520982943432845,0.49686330228505904,0.768828752249866
Jordan,JOR,2011,,0.4186307868995479,0.7991463647127971,0.9959677419354838,0.9855472138131656,,0.24378620245793614,0.3923286741530668,0.07175082430085003,-0.19497971790957785,0.34520091830606486,-0.219539963881425
West Bank and Gaza,PSE,2005,0.0136986301369863,0.42084619278263186,0.447858518216463,0.9959677419354838,0.909713534803436,,0.23830028502252598,0.4511262706983724,,-0.22683714250858755,0.12618359710609206,-0.8125695568821272
"Somalia, Fed. Rep.",SOM,2004,,0.454985522392956,0.17895073051222699,0.11693548387096775,0.14311319618509838,0.7249738091478415,0.17138128658555263,0.422390129279741,-1.283306125367262,-0.17353296922448558,-2.2993905694716883,-1.7048905720411518
Grenada,GRD,2015,,0.3579320030269757,,0.9133064516129032,0.9462435644194447,,,0.4178182121487598,-0.6061063716697216,-0.25138649246140937,0.47126387513181606,0.2794789223800144
Guatemala,GTM,2014,0.08429926238145416,0.4008761322631494,,0.8538306451612903,0.8979751363120925,0.3991707298891528,0.5768028440957429,0.40406140972035043,-0.6567595806651082,-0.13217429250828655,0.005354300942780878,-0.26220404217259174
Moldova,MDA,2008,0.01791359325605901,0.33778927563768857,,0.9909274193548386,0.8272539555659963,0.15129375194878375,0.5592571025774618,0.42713111314572905,0.05849658139206165,-0.2302952043832198,-0.21559719919765874,-0.6150115262753357
Luxembourg,LUX,2014,0.002107481559536354,0.41484795521123674,0.9317226767055141,1.0,0.9993187825423007,0.00013566340406533325,0.5499249134205767,0.39154438441590655,1.7696815363135519,-0.2480043977802725,1.2895658672434587,1.9573895954890985
Madagascar,MDG,2019,,0.4222408740250962,0.110459764755865,0.30443548387096775,0.39954283647973216,,0.9534922921327651,0.40383631180720797,-1.2160743141228625,-0.03615980847049226,-0.8409058731275562,-1.5244144818250251
Ireland,IRL,2001,,0.3917113279443315,0.5612406662509161,1.0,0.9649195932303782,,0.6346501578350546,0.40998582924911076,1.3763883169536613,-0.2226570553444878,0.7098671862339656,1.0249280863892205
Sweden,SWE,2005,0.011591148577449948,0.35564607237621015,0.9511846696910681,1.0,0.9943833484347528,,0.6151736185601764,0.3927136041263694,0.7281350858533507,-0.18311636852762495,1.0980904771541564,1.2952423801560047
Namibia,NAM,2021,,0.4328824735157222,,0.5483870967741936,0.8241300823588473,,0.5396579729688313,0.39828612633630334,-0.41894388827533063,-0.23074154993492121,-1.1428653383040381,-0.14902696603362162
Algeria,DZA,2020,,0.39533418292108885,0.623941102109738,0.996975806451613,0.9315933651060895,0.13290825466726194,0.2522449354868368,0.339142363528382,0.3415654017380929,0.08500891429833078,0.2687439625417109,-0.25295562929178045
"Congo, Rep.",COG,2010,,0.46885928224024537,,0.3951612903225806,0.5805821837063037,0.6612309460047628,0.6833644917098287,0.44178168857233413,-0.5219821333903423,-0.21809253742298199,-1.0426293590951154,-0.404206693976762
Colombia,COL,2022,0.09799789251844047,0.37586419353548767,0.184429900960156,1.0,0.9697207410695265,0.09718870158299353,0.6139936865978116,0.42388843319504416,-0.2673747055960272,0.14394362739943556,0.638627241098132,0.11299300036947732
Spain,ESP,2013,0.0136986301369863,0.33260672171549244,0.902559033490583,1.0,0.9994668013604755,,0.5522694535535871,0.36370138263715124,0.657934730095438,0.10462947904204654,1.386136063984153,1.0457302315448347
Japan,JPN,2008,0.01053740779768177,0.34501239437355236,0.975673470899394,1.0,0.9834350704682686,,0.5679610162738667,0.36509705774097995,1.1621878714882483,0.72843962515118,1.330330700292914,1.2420393849859503
"Somalia, Fed. Rep.",SOM,2005,,0.4485795500658479,0.187347152210051,0.1431451612903226,0.16468633913623582,,0.17291366575745504,0.4223901292791338,-1.2844970263088618,-0.17075135998120686,-2.27561154602712,-1.6048330715141985
Ghana,GHA,2004,,0.4236686474620913,0.0533449598578413,0.5040322580645161,0.621795435232035,0.5375238563194298,0.7685800974593151,0.41200804591295476,-1.0683476213061185,-0.0847976203143087,-1.3173965438732633,-1.6553053966352804
Myanmar,MMR,2013,,0.3692479131578874,0.609794307726959,0.561491935483871,0.6099846732880274,,0.6424193202365992,0.4314343189296165,-1.0914725255301172,0.1326459119737282,-0.7142740401428437,-0.9721042893756945
Malaysia,MYS,2013,0.001053740779768177,0.3952600883263632,0.801611092628974,0.9959677419354838,0.9635506055649095,,0.6261607772227159,0.4057781849700868,0.974340022314242,-0.021190664441809063,0.519845899107082,0.4114707332215951
Zambia,ZMB,2023,,0.428070239099051,,0.5070564516129032,,,0.5566827055686657,0.41041285708544084,-1.0066539313094196,-0.0935609032209763,-0.5172153386787641,-0.9063285447422967
Honduras,HND,2008,0.22023182297154897,0.4114259841997969,0.478344511844684,0.7620967741935484,0.8719928570600894,0.38635013742682794,0.5590885408685524,0.4026014995755802,-0.5745882067745133,-0.1909044225877957,-0.1408468719101878,-0.7396961780243373
Serbia,SRB,2008,0.003161222339304531,0.33066955880070953,0.285760324815681,0.9959677419354838,0.8863204284973325,0.005510699574293449,0.4551319378467007,0.40898956977150325,,-0.19597680264017106,0.3402364331920058,0.17564443143725614
Mauritania,MRT,2005,,0.4168846164897339,,0.1754032258064516,0.3701659218298334,,0.3353765055625363,0.43239866389468556,-0.9074531642725374,-0.229757414853945,-0.7935753767020032,-1.0874029943323098
Israel,ISR,2003,0.009483667017913594,0.3981658865758004,0.823248923363971,1.0,1.0,,0.5790554414784392,0.3834739663611555,1.1666534852424408,-0.20103506902948073,0.9959702691065344,0.7945779235565513
Antigua and Barbuda,ATG,2000,,0.39428631561288835,,0.9768145161290323,,,,0.41615693630897227,-0.2543928520689889,-0.251691004505981,0.4464608746011174,0.48457217931675234
Iraq,IRQ,2000,,0.4426952939405715,0.255818080661208,0.9677419354838709,0.7644611325974493,0.3396012698254932,0.29122866162003114,0.4889716287229464,0.281771694878071,-0.06522566844804341,-0.6866266588173412,-0.6552864922634405
Equatorial Guinea,GNQ,2002,,0.5317079911485606,,0.6461693548387097,0.4163877481551069,0.6020972319856234,0.5790401176867203,0.5073028443516564,0.3679650336172631,-0.24615393803210361,-1.8853625009798953,-0.5706174742030219
Belize,BLZ,2013,,0.40810192379867016,,0.910282258064516,0.9494597806346852,,0.6059027245701676,0.40413254433672957,-0.8563277647167477,-0.249648505512723,0.043355228361373975,0.039845043376560925
Rwanda,RWA,2017,,0.4145027449239902,,0.33568548387096775,0.5132579933710701,,0.5726500965398877,0.4004469495141977,-1.248826562701702,-0.15882150867301265,-0.540994362123333,-1.2614063504262525
Kiribati,KIR,2013,,0.3851272257787692,0.22931455782794602,0.7862903225806451,0.6325973172582684,,,0.4266562608398389,-0.9046512717602347,-0.25139290985134377,-0.5685279682170444,-0.7254224404797984
Afghanistan,AFG,2019,,0.43382761626406263,,0.9768145161290323,0.6776180601046535,,0.3176928499187839,0.40040180358693783,-1.1704998631722163,0.037636859868231724,-0.9049613286265608,-1.5284863528561683
American Samoa,ASM,2014,,0.3131478230217224,0.394847224450221,,0.9813537416516507,,,0.3856308099355353,-1.3557758367253756,-0.2518552376140154,0.2038920804201596,0.4845112025931309
Slovenia,SVN,2003,0.0,0.3453715131350427,0.46436938235977104,1.0,0.9938512769470362,,0.5152012013852707,0.3954759992870123,1.0536623508108034,-0.2369813895284629,0.6785096223497815,0.6118760182796811
Belgium,BEL,2010,0.001053740779768177,0.37118580109515087,0.783624157801263,1.0,0.999999992078819,0.0,0.47612553250176215,0.39214397763229636,1.257680064787747,-0.16882646463618564,1.056742892917485,1.3070599807299015
St. Kitts and Nevis,KNA,2002,,0.36062068467240316,,0.9576612903225806,0.9812440705741845,,,0.38291480733669536,-0.4912449985134023,-0.25191225895703623,-0.07974957243777901,0.3959467188187697
Barbados,BRB,2008,,0.3594068873571275,,1.0,0.9803786230699849,,0.7099359465506143,0.37786745319494963,0.09808048160033642,-0.2501762401100362,0.501186761093162,0.7239261977268427
South Africa,ZAF,2015,,0.4043481994203631,0.665587380150307,0.8518145161290323,0.8991129307921195,,0.5302338410616322,0.38259960939615933,1.003827712698638,0.182123214911551,-0.7784432708736418,0.05682622042045051
Malta,MLT,2019,0.003161222339304531,0.4661151459640952,0.881764293598969,1.0,1.0,,0.5784884611848354,0.40159173188635977,0.20622664081428946,-0.2484057297066346,1.3384059667445054,1.111252684464886
Belgium,BEL,2023,0.001053740779768177,0.3711881152437563,,1.0,,,0.4797266235557325,0.3817735431509923,0.8850436109896059,-0.16199679185943822,1.3087134062523973,1.4416832963396575
Slovak Republic,SVK,2019,0.002107481559536354,0.34764126902265324,0.824912747148957,1.0,0.997390701472733,,0.5587820650341719,0.3891577742205955,0.7782182258894553,-0.2104969131650443,0.7703623094795743,0.7868934916578567
Uruguay,URY,2001,0.0073761854583772385,0.3509894060334565,,0.9768145161290323,0.9636681710614416,,0.5894143246804988,0.3470879540255418,-0.36523255421678547,-0.22719052014405572,0.46557511354220504,0.08418854030821626
Madagascar,MDG,2005,0.5827186512118019,0.4321601998253354,0.05165354163340641,0.1532258064516129,0.2652927391564532,,0.9717122804866833,0.4062052230282035,-1.2624080744095438,-0.10553996472931175,-1.1640275314173862,-1.8340989181270422
United Arab Emirates,ARE,2012,,0.4633101268974608,0.98442640977859,1.0,0.998241601439442,0.0050097268857213165,0.8272702197431732,0.3860546701072201,2.12604229234619,-0.19566109462413878,1.2535823689349397,1.4102255201359024
Iceland,ISL,2013,0.001053740779768177,0.3721612834514582,,1.0,1.0,,0.7920714701645775,0.40480713126666035,1.3387812014746252,-0.24978530006689717,1.2704183282345314,1.382549970605101
Afghanistan,AFG,2023,,0.4081508885058033,,0.8518145161290323,,,0.2234515308467927,0.38909621396703176,-1.15398469227034,0.06519518458599331,-0.5529407614615138,-1.6435772635860124
Liechtenstein,LIE,2020,,0.3699464134506107,0.96221279822113,1.0,1.0,,,,,-0.25196677613954566,1.2246307349523116,2.138305818580862
India,IND,2012,,0.3851137721395006,0.301193525916218,0.7973790322580646,0.8447386919342224,,0.4661190965092402,0.41102083663139155,-0.34390454065463466,9.53980319475175,-0.3207255133736466,-0.8611897779399519
Mauritius,MUS,2003,,0.3654388278703313,,0.9909274193548386,0.992821704064266,,0.573538876459591,0.41424519764546935,-0.0897205386590837,-0.242972712250703,0.13904852331556902,-0.08826465184073155
Guyana,GUY,2014,,0.36047228838934253,0.48483971768042305,0.8679435483870969,0.9164953107109086,0.17115100679479275,0.4929050844340922,0.385106135346649,0.05160593048739769,-0.24648880632214049,-0.40514673536345325,-0.013015686149583577
Barbados,BRB,2001,,0.3477232889644679,,1.0,0.9795176796966076,,0.7106561647614085,0.3572524781406397,-0.12954782221804864,-0.250255033099338,0.43371804864039065,0.46385110652270856
Viet Nam,VNM,2020,0.0136986301369863,0.3716031078424384,0.42765605961249004,0.997983870967742,0.9590128885096874,0.05777197005706279,0.785742744184621,0.3932101655284747,0.2709742383242669,0.4988241190996321,0.5106301053319139,-0.2893427661398854
Cyprus,CYP,2004,0.001053740779768177,0.3983837143128649,0.760914417793225,1.0,0.9984473123671367,0.0020038907542885265,0.6158938367709705,0.4080641721241924,0.9485855361439468,-0.24446980967937015,0.9229515453468254,0.9156822938340468
Israel,ISR,2023,,0.43443217598909034,,1.0,,,0.6413619786079865,0.38606869131864824,0.7551586419541184,-0.17684120265751127,1.3994560911207992,1.4098518602480483
Angola,AGO,2013,,0.46001244436683997,,0.3790322580645161,0.4190360056503046,,0.8223512826013668,0.4075715778693913,-0.5695667439948724,-0.05188880056774314,-1.2731379787061006,-0.0628383519487927
Italy,ITA,2007,0.008429926238145416,0.36195197644574206,0.7894616566581171,1.0,0.9967663472406874,,0.390557479542738,0.3835649409421809,1.012146854269884,0.19768967397304124,1.1991006829403987,1.2086828336794713
Rwanda,RWA,2023,0.40674394099051636,0.4100537949299328,,0.6360887096774194,,,0.6217322014159182,0.4302237999386881,-1.2385919138114339,-0.14540157464877645,-0.3538341058251746,-1.0699074964687856
Albania,ALB,2022,,0.30676887057629004,0.563464934209956,1.0,0.9396756592861855,0.02705252518289511,0.5720371448711268,0.4066922615401174,-0.3123450553243829,-0.23099318360539142,0.8958730401802834,0.1285013483008296
Guam,GUM,2019,,0.3273073913208221,,1.0,0.9962517384269132,,0.6025161666002634,0.39086051415214457,-1.3551340662529823,-0.25102555639650775,0.6542144478536626,1.2324360944964134
Bahrain,BHR,2009,,0.5422558304657121,0.885923700007982,1.0,0.9992771626320978,,0.7360630114315485,0.39097245005728837,2.059844900132017,-0.2432403970539924,0.8102002906407614,0.7888202143062506
Pakistan,PAK,2015,0.1780821917808219,0.38597425494242693,,0.9092741935483871,0.8719989203421654,,0.4433939133899292,0.40250761273238017,-0.7174832669087107,1.411745255498322,-0.5977682027876372,-0.8831525040587127
Mozambique,MOZ,2024,,0.43187799395077364,,,,,0.8553587299641421,0.38624229401277427,,0.01294480339819355,,-1.3613040246912742
"Hong Kong SAR, China",HKG,2019,,0.365911396806499,0.904599726580949,1.0,1.0,,0.565509209598823,0.36201672174921007,0.6903971926221173,-0.19476930716275537,1.6225387956031054,1.3639300198948843
Timor-Leste,TLS,2012,,0.4100533645811731,,0.5564516129032258,0.6049986901149147,0.4608948734863611,0.6782156976922367,0.4069254712443033,-0.8865321516084798,-0.24357374906335266,-0.7407836691504254,-1.072627788797186
Botswana,BWA,2021,,0.3886605229059032,,0.7348790322580645,0.9071360342258696,,0.6267890526831958,0.4554268667267194,0.054125843526445686,-0.2338744844741664,-0.8637746947177872,0.2115392692400386
Guyana,GUY,2020,,0.3428582443274147,0.45302312920110305,0.9223790322580645,0.9419177481054968,0.12163817267606786,0.4227221183609672,0.6723973547950886,0.3886410028529255,-0.24608100339996147,-0.35770246370610825,0.12194041039521968
Sint Maarten (Dutch part),SXM,2012,,0.4095613560587942,,1.0,0.943500486515296,,,0.3830717400487207,,-0.2519964737984544,0.48127609552952844,1.0219422080919904
